iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
12,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,55780292"
13,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,18494487"
14,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,16142321"
15,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,03190565"
16,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,1159308"
17,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,51899624"
18,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"43,89946246"
19,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,19720936"
20,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"43,81843758"
21,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,27479815"
22,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,01692939"
23,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,464504"
24,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,1865406"
25,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,12997937"
26,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,49249291"
27,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,33914685"
28,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,52779531"
29,codigo_rua_numero/spgist,0,0,dist_pt_med,0,"44,22830987"
0,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,60809731"
1,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"23,96953773"
2,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,41935205"
3,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,47335219"
4,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,3114574"
5,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,0449512"
6,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,42727566"
7,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,4616487"
8,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,29106236"
9,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,12668514"
10,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,22084427"
11,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,16901493"
12,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"23,78673935"
13,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,11489511"
14,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,28204751"
15,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,28662133"
16,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,25834155"
17,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,04243112"
18,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,353755"
19,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,04614639"
20,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,23076057"
21,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,41923809"
22,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,19641924"
23,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,58678651"
24,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,70492959"
25,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,42462277"
26,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,32377148"
27,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,15074086"
28,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,33235741"
29,codigo_rua_numero/spgist,0,0,pertinencia,ST_contains,"24,36858845"
0,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,35303211"
1,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,99158001"
2,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,97548294"
3,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,13432956"
4,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,25448942"
5,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,63261032"
6,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,2187705"
7,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,04507923"
8,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,87870884"
9,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,49189734"
10,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,41594744"
11,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,47754049"
12,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,34295034"
13,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,3022759"
14,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,56182456"
15,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,44347477"
16,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,23755813"
17,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,47694016"
18,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,41325951"
19,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,03870845"
20,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,98334742"
21,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,04583502"
22,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,27757859"
23,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,28267789"
24,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,3104794"
25,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,37073016"
26,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,21221685"
27,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"24,55207276"
28,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,86795735"
29,codigo_rua_numero/spgist,0,0,pertinencia,ST_coveredby,"23,97499204"
0,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,58347607"
1,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,73130703"
2,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,24733377"
3,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,3944304"
4,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"101,0225964"
5,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,11166143"
6,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,005898"
7,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"99,2341969"
8,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,75984383"
9,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,38209081"
10,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,2242353"
11,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,4323442"
12,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,76715255"
13,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,30465698"
14,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,68966556"
15,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"99,33703518"
16,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,37452745"
17,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,1249218"
18,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,44521379"
19,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,89455724"
20,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,94437981"
21,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,67770553"
22,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,74179959"
23,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"99,03507257"
24,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,37148046"
25,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,36522102"
26,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"99,49732637"
27,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"98,18829274"
28,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,74908447"
29,codigo_rua_numero/spgist,0,0,pertinencia,ST_disjoint,"97,89001203"
0,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,19714355"
1,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,21789265"
2,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,24513698"
3,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,01972628"
4,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,3324008"
5,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,21284461"
6,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,50513363"
7,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,46447587"
8,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,72561145"
9,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,67766213"
10,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,40535355"
11,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,36198187"
12,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,63218164"
13,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,14698625"
14,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,23012972"
15,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,04337931"
16,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,18574691"
17,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,37661982"
18,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,14639473"
19,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,37321496"
20,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,1920259"
21,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,38928723"
22,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,17787552"
23,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"23,92307234"
24,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,23117924"
25,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"23,98150802"
26,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,20574427"
27,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,0088985"
28,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,49179077"
29,codigo_rua_numero/spgist,0,0,pertinencia,ST_intersects,"24,10509062"
0,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,44256091"
1,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,25886393"
2,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,32518101"
3,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,45123649"
4,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,45961142"
5,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,37066817"
6,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,5570271"
7,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,37894154"
8,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,42297316"
9,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,53863478"
10,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,39827323"
11,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,39516687"
12,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,01639605"
13,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,32715583"
14,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,19653416"
15,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"26,69155121"
16,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,80881572"
17,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,20424676"
18,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,01229358"
19,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,1637826"
20,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,27831841"
21,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,00791597"
22,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,70515823"
23,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,40233731"
24,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,40589952"
25,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,20555139"
26,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,50955319"
27,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,80366182"
28,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,62833595"
29,codigo_rua_numero/spgist,0,0,pertinencia,ST_within,"24,26072073"
0,0,1,0,dist_med_api,0,"80,37305737"
1,0,1,0,dist_med_api,0,"79,69243789"
2,0,1,0,dist_med_api,0,"79,44202423"
3,0,1,0,dist_med_api,0,"79,05648232"
4,0,1,0,dist_med_api,0,"79,7985363"
5,0,1,0,dist_med_api,0,"79,03449059"
6,0,1,0,dist_med_api,0,"79,89223599"
7,0,1,0,dist_med_api,0,"80,14353085"
8,0,1,0,dist_med_api,0,"82,28851175"
9,0,1,0,dist_med_api,0,"83,03709221"
10,0,1,0,dist_med_api,0,"82,15441322"
11,0,1,0,dist_med_api,0,"82,50276661"
12,0,1,0,dist_med_api,0,"83,00239015"
13,0,1,0,dist_med_api,0,"83,36820698"
14,0,1,0,dist_med_api,0,"83,87501383"
15,0,1,0,dist_med_api,0,"82,89639044"
16,0,1,0,dist_med_api,0,"83,69008422"
17,0,1,0,dist_med_api,0,"87,06728292"
18,0,1,0,dist_med_api,0,"82,25587797"
19,0,1,0,dist_med_api,0,"82,98678517"
20,0,1,0,dist_med_api,0,"82,17813039"
21,0,1,0,dist_med_api,0,"81,75925183"
22,0,1,0,dist_med_api,0,"82,5142715"
23,0,1,0,dist_med_api,0,"82,19408774"
24,0,1,0,dist_med_api,0,"81,34842873"
25,0,1,0,dist_med_api,0,"82,88224435"
26,0,1,0,dist_med_api,0,"82,0763998"
27,0,1,0,dist_med_api,0,"80,15162015"
28,0,1,0,dist_med_api,0,"80,21239305"
29,0,1,0,dist_med_api,0,"81,13378787"
0,0,1,0,dist_max_pt_med,0,"86,0870626"
1,0,1,0,dist_max_pt_med,0,"87,98176861"
2,0,1,0,dist_max_pt_med,0,"85,97298837"
3,0,1,0,dist_max_pt_med,0,"86,2909925"
4,0,1,0,dist_max_pt_med,0,"85,76109409"
5,0,1,0,dist_max_pt_med,0,"85,48814559"
6,0,1,0,dist_max_pt_med,0,"85,6747663"
7,0,1,0,dist_max_pt_med,0,"85,75288701"
8,0,1,0,dist_max_pt_med,0,"85,14618897"
9,0,1,0,dist_max_pt_med,0,"85,2758019"
10,0,1,0,dist_max_pt_med,0,"85,50374246"
11,0,1,0,dist_max_pt_med,0,"85,36593461"
12,0,1,0,dist_max_pt_med,0,"85,91317916"
13,0,1,0,dist_max_pt_med,0,"85,25789118"
14,0,1,0,dist_max_pt_med,0,"85,70452595"
15,0,1,0,dist_max_pt_med,0,"85,54619718"
16,0,1,0,dist_max_pt_med,0,"94,45083451"
17,0,1,0,dist_max_pt_med,0,"86,75053644"
18,0,1,0,dist_max_pt_med,0,"82,92107701"
19,0,1,0,dist_max_pt_med,0,"82,06776381"
20,0,1,0,dist_max_pt_med,0,"80,64964867"
21,0,1,0,dist_max_pt_med,0,"82,30109382"
22,0,1,0,dist_max_pt_med,0,"82,2012527"
23,0,1,0,dist_max_pt_med,0,"80,40292931"
24,0,1,0,dist_max_pt_med,0,"80,15115285"
25,0,1,0,dist_max_pt_med,0,"80,7844491"
26,0,1,0,dist_max_pt_med,0,"80,19944048"
27,0,1,0,dist_max_pt_med,0,"81,06551337"
28,0,1,0,dist_max_pt_med,0,"81,63631344"
29,0,1,0,dist_max_pt_med,0,"82,66522312"
0,0,1,0,dist_max_api,0,"75,46748638"
1,0,1,0,dist_max_api,0,"74,50580168"
2,0,1,0,dist_max_api,0,"78,2663157"
3,0,1,0,dist_max_api,0,"77,58801794"
4,0,1,0,dist_max_api,0,"76,25481033"
5,0,1,0,dist_max_api,0,"78,00305486"
6,0,1,0,dist_max_api,0,"77,75118232"
7,0,1,0,dist_max_api,0,"77,06774402"
8,0,1,0,dist_max_api,0,"75,51831436"
9,0,1,0,dist_max_api,0,"76,70106912"
10,0,1,0,dist_max_api,0,"76,66778564"
11,0,1,0,dist_max_api,0,"77,76843095"
12,0,1,0,dist_max_api,0,"76,56768966"
13,0,1,0,dist_max_api,0,"76,86781573"
14,0,1,0,dist_max_api,0,"77,99940395"
15,0,1,0,dist_max_api,0,"78,59947801"
16,0,1,0,dist_max_api,0,"78,01976085"
17,0,1,0,dist_max_api,0,"76,80102396"
18,0,1,0,dist_max_api,0,"77,11983848"
19,0,1,0,dist_max_api,0,"76,20213866"
20,0,1,0,dist_max_api,0,"76,18360662"
21,0,1,0,dist_max_api,0,"77,01729703"
22,0,1,0,dist_max_api,0,"76,16767073"
23,0,1,0,dist_max_api,0,"76,93088722"
24,0,1,0,dist_max_api,0,"76,31268382"
25,0,1,0,dist_max_api,0,"77,04628849"
26,0,1,0,dist_max_api,0,"77,26683617"
27,0,1,0,dist_max_api,0,"78,28270602"
28,0,1,0,dist_max_api,0,"76,55136871"
29,0,1,0,dist_max_api,0,"77,51573539"
0,0,1,0,dist_pt_med,0,"76,78381038"
1,0,1,0,dist_pt_med,0,"77,13875842"
2,0,1,0,dist_pt_med,0,"77,06815529"
3,0,1,0,dist_pt_med,0,"76,9042623"
4,0,1,0,dist_pt_med,0,"76,79986715"
5,0,1,0,dist_pt_med,0,"76,0845232"
6,0,1,0,dist_pt_med,0,"75,15261555"
7,0,1,0,dist_pt_med,0,"74,1010561"
8,0,1,0,dist_pt_med,0,"74,95105004"
9,0,1,0,dist_pt_med,0,"74,83436918"
10,0,1,0,dist_pt_med,0,"75,8176167"
11,0,1,0,dist_pt_med,0,"75,70117211"
12,0,1,0,dist_pt_med,0,"74,93620515"
13,0,1,0,dist_pt_med,0,"75,3510859"
14,0,1,0,dist_pt_med,0,"75,60103011"
15,0,1,0,dist_pt_med,0,"76,99714255"
16,0,1,0,dist_pt_med,0,"77,4219017"
17,0,1,0,dist_pt_med,0,"77,38564706"
18,0,1,0,dist_pt_med,0,"77,0638926"
19,0,1,0,dist_pt_med,0,"76,4691515"
20,0,1,0,dist_pt_med,0,"77,1982398"
21,0,1,0,dist_pt_med,0,"75,58737135"
22,0,1,0,dist_pt_med,0,"75,71091676"
23,0,1,0,dist_pt_med,0,"76,68404937"
24,0,1,0,dist_pt_med,0,"74,04834485"
25,0,1,0,dist_pt_med,0,"76,21738672"
26,0,1,0,dist_pt_med,0,"74,91752028"
27,0,1,0,dist_pt_med,0,"77,15814853"
28,0,1,0,dist_pt_med,0,"76,95240903"
29,0,1,0,dist_pt_med,0,"77,40580058"
0,0,1,0,pertinencia,ST_contains,"25,74611568"
1,0,1,0,pertinencia,ST_contains,"25,05897713"
2,0,1,0,pertinencia,ST_contains,"25,08888125"
3,0,1,0,pertinencia,ST_contains,"25,09884763"
4,0,1,0,pertinencia,ST_contains,"25,52966189"
5,0,1,0,pertinencia,ST_contains,"25,43597817"
6,0,1,0,pertinencia,ST_contains,"25,34019399"
7,0,1,0,pertinencia,ST_contains,"25,21351361"
8,0,1,0,pertinencia,ST_contains,"25,30728936"
9,0,1,0,pertinencia,ST_contains,"25,30931258"
10,0,1,0,pertinencia,ST_contains,"25,12877178"
11,0,1,0,pertinencia,ST_contains,"25,4379313"
12,0,1,0,pertinencia,ST_contains,"25,79595709"
13,0,1,0,pertinencia,ST_contains,"25,67633653"
14,0,1,0,pertinencia,ST_contains,"25,56959105"
15,0,1,0,pertinencia,ST_contains,"25,88670206"
16,0,1,0,pertinencia,ST_contains,"25,70425296"
17,0,1,0,pertinencia,ST_contains,"25,55164075"
18,0,1,0,pertinencia,ST_contains,"25,46683073"
19,0,1,0,pertinencia,ST_contains,"25,63142157"
20,0,1,0,pertinencia,ST_contains,"25,59452128"
21,0,1,0,pertinencia,ST_contains,"25,56662989"
22,0,1,0,pertinencia,ST_contains,"25,58650851"
23,0,1,0,pertinencia,ST_contains,"25,46087885"
24,0,1,0,pertinencia,ST_contains,"26,04135728"
25,0,1,0,pertinencia,ST_contains,"25,76303744"
26,0,1,0,pertinencia,ST_contains,"25,55562544"
27,0,1,0,pertinencia,ST_contains,"25,57859373"
28,0,1,0,pertinencia,ST_contains,"25,65136886"
29,0,1,0,pertinencia,ST_contains,"25,4937942"
0,0,1,0,pertinencia,ST_coveredby,"22,96159744"
1,0,1,0,pertinencia,ST_coveredby,"22,78902602"
2,0,1,0,pertinencia,ST_coveredby,"22,94361496"
3,0,1,0,pertinencia,ST_coveredby,"22,67532349"
4,0,1,0,pertinencia,ST_coveredby,"23,02739549"
5,0,1,0,pertinencia,ST_coveredby,"22,75708055"
6,0,1,0,pertinencia,ST_coveredby,"22,96359444"
7,0,1,0,pertinencia,ST_coveredby,"22,95079064"
8,0,1,0,pertinencia,ST_coveredby,"22,99647188"
9,0,1,0,pertinencia,ST_coveredby,"23,05036163"
10,0,1,0,pertinencia,ST_coveredby,"22,92566133"
11,0,1,0,pertinencia,ST_coveredby,"22,86781669"
12,0,1,0,pertinencia,ST_coveredby,"22,86086917"
13,0,1,0,pertinencia,ST_coveredby,"22,97553635"
14,0,1,0,pertinencia,ST_coveredby,"22,92565417"
15,0,1,0,pertinencia,ST_coveredby,"23,01642632"
16,0,1,0,pertinencia,ST_coveredby,"22,84787202"
17,0,1,0,pertinencia,ST_coveredby,"22,90867066"
18,0,1,0,pertinencia,ST_coveredby,"22,88879418"
19,0,1,0,pertinencia,ST_coveredby,"24,15633988"
20,0,1,0,pertinencia,ST_coveredby,"24,42265558"
21,0,1,0,pertinencia,ST_coveredby,"22,77207232"
22,0,1,0,pertinencia,ST_coveredby,"22,73317695"
23,0,1,0,pertinencia,ST_coveredby,"23,19902945"
24,0,1,0,pertinencia,ST_coveredby,"22,8777802"
25,0,1,0,pertinencia,ST_coveredby,"22,68533778"
26,0,1,0,pertinencia,ST_coveredby,"22,68527126"
27,0,1,0,pertinencia,ST_coveredby,"22,67336988"
28,0,1,0,pertinencia,ST_coveredby,"22,79500341"
29,0,1,0,pertinencia,ST_coveredby,"22,59655142"
0,0,1,0,pertinencia,ST_disjoint,"96,84591722"
1,0,1,0,pertinencia,ST_disjoint,"96,35918117"
2,0,1,0,pertinencia,ST_disjoint,"96,42900181"
3,0,1,0,pertinencia,ST_disjoint,"96,28638697"
4,0,1,0,pertinencia,ST_disjoint,"96,28622103"
5,0,1,0,pertinencia,ST_disjoint,"96,40104151"
6,0,1,0,pertinencia,ST_disjoint,"97,42637014"
7,0,1,0,pertinencia,ST_disjoint,"96,66835046"
8,0,1,0,pertinencia,ST_disjoint,"96,39310122"
9,0,1,0,pertinencia,ST_disjoint,"96,38311386"
10,0,1,0,pertinencia,ST_disjoint,"96,97355843"
11,0,1,0,pertinencia,ST_disjoint,"97,64372325"
12,0,1,0,pertinencia,ST_disjoint,"96,72620487"
13,0,1,0,pertinencia,ST_disjoint,"96,84987497"
14,0,1,0,pertinencia,ST_disjoint,"97,01746511"
15,0,1,0,pertinencia,ST_disjoint,"96,69026184"
16,0,1,0,pertinencia,ST_disjoint,"96,80402231"
17,0,1,0,pertinencia,ST_disjoint,"96,90273929"
18,0,1,0,pertinencia,ST_disjoint,"96,59652209"
19,0,1,0,pertinencia,ST_disjoint,"97,03936458"
20,0,1,0,pertinencia,ST_disjoint,"96,84289312"
21,0,1,0,pertinencia,ST_disjoint,"96,61949015"
22,0,1,0,pertinencia,ST_disjoint,"96,5098176"
23,0,1,0,pertinencia,ST_disjoint,"96,78906608"
24,0,1,0,pertinencia,ST_disjoint,"96,78704071"
25,0,1,0,pertinencia,ST_disjoint,"96,75113893"
26,0,1,0,pertinencia,ST_disjoint,"96,87779903"
27,0,1,0,pertinencia,ST_disjoint,"96,59153175"
28,0,1,0,pertinencia,ST_disjoint,"96,7411983"
29,0,1,0,pertinencia,ST_disjoint,"97,15801835"
0,0,1,0,pertinencia,ST_intersects,"25,67833042"
1,0,1,0,pertinencia,ST_intersects,"25,53763843"
2,0,1,0,pertinencia,ST_intersects,"25,44392371"
3,0,1,0,pertinencia,ST_intersects,"25,5346806"
4,0,1,0,pertinencia,ST_intersects,"25,61347175"
5,0,1,0,pertinencia,ST_intersects,"25,53069115"
6,0,1,0,pertinencia,ST_intersects,"25,5376718"
7,0,1,0,pertinencia,ST_intersects,"25,56663227"
8,0,1,0,pertinencia,ST_intersects,"25,48380709"
9,0,1,0,pertinencia,ST_intersects,"25,42594481"
10,0,1,0,pertinencia,ST_intersects,"25,57859826"
11,0,1,0,pertinencia,ST_intersects,"25,5785892"
12,0,1,0,pertinencia,ST_intersects,"25,68839288"
13,0,1,0,pertinencia,ST_intersects,"25,73610592"
14,0,1,0,pertinencia,ST_intersects,"25,77806497"
15,0,1,0,pertinencia,ST_intersects,"25,75409317"
16,0,1,0,pertinencia,ST_intersects,"25,64933968"
17,0,1,0,pertinencia,ST_intersects,"25,62447405"
18,0,1,0,pertinencia,ST_intersects,"28,44785333"
19,0,1,0,pertinencia,ST_intersects,"25,83288264"
20,0,1,0,pertinencia,ST_intersects,"25,90473151"
21,0,1,0,pertinencia,ST_intersects,"25,75311208"
22,0,1,0,pertinencia,ST_intersects,"25,49282575"
23,0,1,0,pertinencia,ST_intersects,"25,39701676"
24,0,1,0,pertinencia,ST_intersects,"25,67630172"
25,0,1,0,pertinencia,ST_intersects,"25,53468013"
26,0,1,0,pertinencia,ST_intersects,"25,43596983"
27,0,1,0,pertinencia,ST_intersects,"25,51174974"
28,0,1,0,pertinencia,ST_intersects,"25,59951019"
29,0,1,0,pertinencia,ST_intersects,"25,53468037"
0,0,1,0,pertinencia,ST_within,"22,76911378"
1,0,1,0,pertinencia,ST_within,"22,90272236"
2,0,1,0,pertinencia,ST_within,"22,88178062"
3,0,1,0,pertinencia,ST_within,"22,83291554"
4,0,1,0,pertinencia,ST_within,"22,80399537"
5,0,1,0,pertinencia,ST_within,"22,77602124"
